province_id,river_ids,river_names,primary_river_id,primary_river_name,river_types,max_width_class,has_major_river,has_tributary,has_canal,has_delta,has_marsh_channel,has_wadi,has_floodplain,has_crossing,river_crossing_type,crossing_ids,navigable_river,river_trade_value,river_defense_bonus,river_movement_penalty,supply_bonus,farmland_bonus
PROV_QERESH_WELLS_043,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_044,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_045,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_046,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_047,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_048,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_049,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_050,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_051,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_052,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_053,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_054,SIM_RIVER_007,Simulated River 7,SIM_RIVER_007,Simulated River 7,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,5
PROV_QERESH_WELLS_055,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_056,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_057,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_058,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_059,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_060,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_061,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_062,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_063,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_064,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_065,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_066,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_067,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_068,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_069,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_070,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_071,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_072,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_073,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_074,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_075,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_076,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_077,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_078,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_079,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_080,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_081,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_082,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_083,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_084,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_085,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_086,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_087,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_088,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_089,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_090,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_091,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_092,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_093,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_094,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_095,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_096,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_097,RIV_CUSTOM_012,New River 12,RIV_CUSTOM_012,New River 12,tributary,2,false,true,false,false,false,false,false,false,none,,false,5,4,2,1,0
PROV_QERESH_WELLS_098,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_099,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_100,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_101,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_102,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_103,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_104,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_105,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_106,RIV_CUSTOM_012,New River 12,RIV_CUSTOM_012,New River 12,tributary,2,false,true,false,false,false,false,false,false,none,,false,5,3,2,1,1
PROV_QERESH_WELLS_107,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_108,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_109,SIM_RIVER_006,Simulated River 6,SIM_RIVER_006,Simulated River 6,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_110,SIM_RIVER_006,Simulated River 6,SIM_RIVER_006,Simulated River 6,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_111,SIM_RIVER_006,Simulated River 6,SIM_RIVER_006,Simulated River 6,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_112,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_113,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_114,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_115,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_116,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_117,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_118,SIM_RIVER_006,Simulated River 6,SIM_RIVER_006,Simulated River 6,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_119,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_120,SIM_RIVER_006,Simulated River 6,SIM_RIVER_006,Simulated River 6,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_121,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_122,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_123,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_001,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_002,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_003,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_004,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_005,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_006,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_007,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_008,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_009,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_010,RIV_CUSTOM_010,New River 10,RIV_CUSTOM_010,New River 10,tributary,2,false,true,false,false,false,false,false,false,none,,false,9,3,2,2,1
PROV_MAREN_COAST_011,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_012,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_013,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_014,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_015,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_016,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_017,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_018,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_019,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_020,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_021,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_022,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_023,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_024,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_025,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_026,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_027,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_028,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_029,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_030,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_031,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_032,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_033,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_034,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_035,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_036,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_037,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_038,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_039,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_040,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_041,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_042,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_043,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_044,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_045,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_046,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_047,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_048,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_049,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_050,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_051,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_052,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_053,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_054,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_055,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_056,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_057,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_058,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_059,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_060,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_061,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_062,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_063,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_064,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_065,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_066,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_067,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_068,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_069,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_070,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_071,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_072,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_073,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_074,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_075,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_076,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_077,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_078,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_079,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_080,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_081,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_082,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_083,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_084,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_085,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_086,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_087,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_088,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_089,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_090,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_091,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_092,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_093,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_094,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_095,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_096,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_001,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_002,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_003,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_004,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_005,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_006,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_007,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_008,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_009,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_010,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_011,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_012,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_013,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_014,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_015,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_016,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_017,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_018,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_FENWARD_019,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_FENWARD_020,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_021,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_022,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_FENWARD_023,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_FENWARD_024,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_001,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_002,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_003,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_004,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_005,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,true,ford,SIM_RIVER_002_PROV_BANNERFIELDS_005_FORD,false,14,8,2,4,5
PROV_BANNERFIELDS_006,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_007,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_008,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_009,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_010,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_BANNERFIELDS_011,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,true,ford,SIM_RIVER_002_PROV_BANNERFIELDS_011_FORD,false,14,8,2,4,5
PROV_BANNERFIELDS_012,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_111,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_112,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_113,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_114,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_097,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_MAREN_COAST_098,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_115,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_124,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
